subject_folder,parent_folder,relative_file,clip_name,label_guess,fps,num_frames,duration_s,gender,poses_shape,trans_shape,betas_shape,dmpls_shape,keys,error
105,105,105/105_19_poses.npz,105_19_poses,,120.0,1885,15.708333333333334,female,"[1885, 156]","[1885, 3]",[16],"[1885, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_20_poses.npz,105_20_poses,,120.0,2774,23.116666666666667,female,"[2774, 156]","[2774, 3]",[16],"[2774, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_21_poses.npz,105_21_poses,,120.0,3870,32.25,female,"[3870, 156]","[3870, 3]",[16],"[3870, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_22_poses.npz,105_22_poses,,120.0,2106,17.55,female,"[2106, 156]","[2106, 3]",[16],"[2106, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_23_poses.npz,105_23_poses,,120.0,2668,22.233333333333334,female,"[2668, 156]","[2668, 3]",[16],"[2668, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_24_poses.npz,105_24_poses,,120.0,3804,31.7,female,"[3804, 156]","[3804, 3]",[16],"[3804, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_25_poses.npz,105_25_poses,,120.0,3137,26.141666666666666,female,"[3137, 156]","[3137, 3]",[16],"[3137, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_26_poses.npz,105_26_poses,,120.0,2082,17.35,female,"[2082, 156]","[2082, 3]",[16],"[2082, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_27_poses.npz,105_27_poses,,120.0,2894,24.116666666666667,female,"[2894, 156]","[2894, 3]",[16],"[2894, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_28_poses.npz,105_28_poses,,120.0,3307,27.558333333333334,female,"[3307, 156]","[3307, 3]",[16],"[3307, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_29_poses.npz,105_29_poses,,120.0,2181,18.175,female,"[2181, 156]","[2181, 3]",[16],"[2181, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_30_poses.npz,105_30_poses,,120.0,3139,26.158333333333335,female,"[3139, 156]","[3139, 3]",[16],"[3139, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_31_poses.npz,105_31_poses,,120.0,1992,16.6,female,"[1992, 156]","[1992, 3]",[16],"[1992, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_33_poses.npz,105_33_poses,,120.0,2698,22.483333333333334,female,"[2698, 156]","[2698, 3]",[16],"[2698, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_34_poses.npz,105_34_poses,,120.0,2208,18.4,female,"[2208, 156]","[2208, 3]",[16],"[2208, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_35_poses.npz,105_35_poses,,120.0,3052,25.433333333333334,female,"[3052, 156]","[3052, 3]",[16],"[3052, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_36_poses.npz,105_36_poses,,120.0,887,7.391666666666667,female,"[887, 156]","[887, 3]",[16],"[887, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_37_poses.npz,105_37_poses,,120.0,315,2.625,female,"[315, 156]","[315, 3]",[16],"[315, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_38_poses.npz,105_38_poses,,120.0,458,3.816666666666667,female,"[458, 156]","[458, 3]",[16],"[458, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_39_poses.npz,105_39_poses,,120.0,446,3.716666666666667,female,"[446, 156]","[446, 3]",[16],"[446, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_40_poses.npz,105_40_poses,,120.0,469,3.908333333333333,female,"[469, 156]","[469, 3]",[16],"[469, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_41_poses.npz,105_41_poses,,120.0,503,4.191666666666666,female,"[503, 156]","[503, 3]",[16],"[503, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_42_poses.npz,105_42_poses,,120.0,560,4.666666666666667,female,"[560, 156]","[560, 3]",[16],"[560, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_43_poses.npz,105_43_poses,,120.0,227,1.8916666666666666,female,"[227, 156]","[227, 3]",[16],"[227, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_44_poses.npz,105_44_poses,,120.0,338,2.816666666666667,female,"[338, 156]","[338, 3]",[16],"[338, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_45_poses.npz,105_45_poses,,120.0,371,3.091666666666667,female,"[371, 156]","[371, 3]",[16],"[371, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_46_poses.npz,105_46_poses,,120.0,322,2.683333333333333,female,"[322, 156]","[322, 3]",[16],"[322, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_47_poses.npz,105_47_poses,,120.0,469,3.908333333333333,female,"[469, 156]","[469, 3]",[16],"[469, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_48_poses.npz,105_48_poses,,120.0,440,3.6666666666666665,female,"[440, 156]","[440, 3]",[16],"[440, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_50_poses.npz,105_50_poses,,120.0,663,5.525,female,"[663, 156]","[663, 3]",[16],"[663, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_51_poses.npz,105_51_poses,,120.0,484,4.033333333333333,female,"[484, 156]","[484, 3]",[16],"[484, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_52_poses.npz,105_52_poses,,120.0,509,4.241666666666666,female,"[509, 156]","[509, 3]",[16],"[509, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_53_poses.npz,105_53_poses,,120.0,555,4.625,female,"[555, 156]","[555, 3]",[16],"[555, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_54_poses.npz,105_54_poses,,120.0,678,5.65,female,"[678, 156]","[678, 3]",[16],"[678, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_55_poses.npz,105_55_poses,,120.0,467,3.8916666666666666,female,"[467, 156]","[467, 3]",[16],"[467, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_56_poses.npz,105_56_poses,,120.0,500,4.166666666666667,female,"[500, 156]","[500, 3]",[16],"[500, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_57_poses.npz,105_57_poses,,120.0,1177,9.808333333333334,female,"[1177, 156]","[1177, 3]",[16],"[1177, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_58_poses.npz,105_58_poses,,120.0,493,4.108333333333333,female,"[493, 156]","[493, 3]",[16],"[493, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_59_poses.npz,105_59_poses,,120.0,312,2.6,female,"[312, 156]","[312, 3]",[16],"[312, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_60_poses.npz,105_60_poses,,120.0,367,3.058333333333333,female,"[367, 156]","[367, 3]",[16],"[367, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_61_poses.npz,105_61_poses,,120.0,362,3.0166666666666666,female,"[362, 156]","[362, 3]",[16],"[362, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
105,105,105/105_62_poses.npz,105_62_poses,,120.0,1849,15.408333333333333,female,"[1849, 156]","[1849, 3]",[16],"[1849, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_01_poses.npz,106_01_poses,,60.0,74,1.2333333333333334,female,"[74, 156]","[74, 3]",[16],"[74, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_02_poses.npz,106_02_poses,,60.0,112,1.8666666666666667,female,"[112, 156]","[112, 3]",[16],"[112, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_03_poses.npz,106_03_poses,,60.0,230,3.8333333333333335,female,"[230, 156]","[230, 3]",[16],"[230, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_04_poses.npz,106_04_poses,,60.0,547,9.116666666666667,female,"[547, 156]","[547, 3]",[16],"[547, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_05_poses.npz,106_05_poses,,60.0,230,3.8333333333333335,female,"[230, 156]","[230, 3]",[16],"[230, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_06_poses.npz,106_06_poses,,60.0,651,10.85,female,"[651, 156]","[651, 3]",[16],"[651, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_07_poses.npz,106_07_poses,,60.0,298,4.966666666666667,female,"[298, 156]","[298, 3]",[16],"[298, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_08_poses.npz,106_08_poses,,60.0,331,5.516666666666667,female,"[331, 156]","[331, 3]",[16],"[331, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_09_poses.npz,106_09_poses,,60.0,234,3.9,female,"[234, 156]","[234, 3]",[16],"[234, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_10_poses.npz,106_10_poses,,60.0,507,8.45,female,"[507, 156]","[507, 3]",[16],"[507, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_11_poses.npz,106_11_poses,,60.0,686,11.433333333333334,female,"[686, 156]","[686, 3]",[16],"[686, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_12_poses.npz,106_12_poses,,60.0,568,9.466666666666667,female,"[568, 156]","[568, 3]",[16],"[568, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_13_poses.npz,106_13_poses,,60.0,368,6.133333333333334,female,"[368, 156]","[368, 3]",[16],"[368, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_14_poses.npz,106_14_poses,,60.0,577,9.616666666666667,female,"[577, 156]","[577, 3]",[16],"[577, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_15_poses.npz,106_15_poses,,60.0,1165,19.416666666666668,female,"[1165, 156]","[1165, 3]",[16],"[1165, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_16_poses.npz,106_16_poses,,60.0,299,4.983333333333333,female,"[299, 156]","[299, 3]",[16],"[299, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_17_poses.npz,106_17_poses,,60.0,561,9.35,female,"[561, 156]","[561, 3]",[16],"[561, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_18_poses.npz,106_18_poses,,60.0,388,6.466666666666667,female,"[388, 156]","[388, 3]",[16],"[388, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_19_poses.npz,106_19_poses,,60.0,1193,19.883333333333333,female,"[1193, 156]","[1193, 3]",[16],"[1193, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_20_poses.npz,106_20_poses,,60.0,763,12.716666666666667,female,"[763, 156]","[763, 3]",[16],"[763, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_21_poses.npz,106_21_poses,,60.0,272,4.533333333333333,female,"[272, 156]","[272, 3]",[16],"[272, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_22_poses.npz,106_22_poses,,60.0,198,3.3,female,"[198, 156]","[198, 3]",[16],"[198, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_23_poses.npz,106_23_poses,,60.0,256,4.266666666666667,female,"[256, 156]","[256, 3]",[16],"[256, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_24_poses.npz,106_24_poses,,60.0,260,4.333333333333333,female,"[260, 156]","[260, 3]",[16],"[260, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_25_poses.npz,106_25_poses,,60.0,614,10.233333333333333,female,"[614, 156]","[614, 3]",[16],"[614, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_26_poses.npz,106_26_poses,,60.0,398,6.633333333333334,female,"[398, 156]","[398, 3]",[16],"[398, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_27_poses.npz,106_27_poses,,60.0,555,9.25,female,"[555, 156]","[555, 3]",[16],"[555, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_28_poses.npz,106_28_poses,,60.0,355,5.916666666666667,female,"[355, 156]","[355, 3]",[16],"[355, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_29_poses.npz,106_29_poses,,60.0,1166,19.433333333333334,female,"[1166, 156]","[1166, 3]",[16],"[1166, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_30_poses.npz,106_30_poses,,60.0,721,12.016666666666667,female,"[721, 156]","[721, 3]",[16],"[721, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_31_poses.npz,106_31_poses,,60.0,671,11.183333333333334,female,"[671, 156]","[671, 3]",[16],"[671, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_32_poses.npz,106_32_poses,,60.0,888,14.8,female,"[888, 156]","[888, 3]",[16],"[888, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_33_poses.npz,106_33_poses,,60.0,1059,17.65,female,"[1059, 156]","[1059, 3]",[16],"[1059, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
106,106,106/106_34_poses.npz,106_34_poses,,60.0,314,5.233333333333333,female,"[314, 156]","[314, 3]",[16],"[314, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
107,107,107/107_01_poses.npz,107_01_poses,,60.0,531,8.85,female,"[531, 156]","[531, 3]",[16],"[531, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
107,107,107/107_02_poses.npz,107_02_poses,,60.0,688,11.466666666666667,female,"[688, 156]","[688, 3]",[16],"[688, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
107,107,107/107_03_poses.npz,107_03_poses,,60.0,513,8.55,female,"[513, 156]","[513, 3]",[16],"[513, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
107,107,107/107_04_poses.npz,107_04_poses,,60.0,436,7.266666666666667,female,"[436, 156]","[436, 3]",[16],"[436, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
107,107,107/107_05_poses.npz,107_05_poses,,60.0,432,7.2,female,"[432, 156]","[432, 3]",[16],"[432, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
107,107,107/107_06_poses.npz,107_06_poses,,60.0,369,6.15,female,"[369, 156]","[369, 3]",[16],"[369, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
107,107,107/107_07_poses.npz,107_07_poses,,60.0,515,8.583333333333334,female,"[515, 156]","[515, 3]",[16],"[515, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
107,107,107/107_08_poses.npz,107_08_poses,,60.0,828,13.8,female,"[828, 156]","[828, 3]",[16],"[828, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
107,107,107/107_09_poses.npz,107_09_poses,,60.0,626,10.433333333333334,female,"[626, 156]","[626, 3]",[16],"[626, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
107,107,107/107_10_poses.npz,107_10_poses,,60.0,569,9.483333333333333,female,"[569, 156]","[569, 3]",[16],"[569, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
107,107,107/107_11_poses.npz,107_11_poses,,60.0,600,10.0,female,"[600, 156]","[600, 3]",[16],"[600, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
107,107,107/107_12_poses.npz,107_12_poses,,60.0,255,4.25,female,"[255, 156]","[255, 3]",[16],"[255, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
107,107,107/107_13_poses.npz,107_13_poses,,60.0,215,3.5833333333333335,female,"[215, 156]","[215, 3]",[16],"[215, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
107,107,107/107_14_poses.npz,107_14_poses,,60.0,442,7.366666666666666,female,"[442, 156]","[442, 3]",[16],"[442, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
108,108,108/108_01_poses.npz,108_01_poses,,120.0,723,6.025,male,"[723, 156]","[723, 3]",[16],"[723, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
108,108,108/108_02_poses.npz,108_02_poses,,120.0,1144,9.533333333333333,male,"[1144, 156]","[1144, 3]",[16],"[1144, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
108,108,108/108_03_poses.npz,108_03_poses,,120.0,1227,10.225,male,"[1227, 156]","[1227, 3]",[16],"[1227, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
108,108,108/108_04_poses.npz,108_04_poses,,120.0,184,1.5333333333333334,male,"[184, 156]","[184, 3]",[16],"[184, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
108,108,108/108_05_poses.npz,108_05_poses,,120.0,183,1.525,male,"[183, 156]","[183, 3]",[16],"[183, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
108,108,108/108_06_poses.npz,108_06_poses,,120.0,189,1.575,male,"[189, 156]","[189, 3]",[16],"[189, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
108,108,108/108_07_poses.npz,108_07_poses,,120.0,223,1.8583333333333334,male,"[223, 156]","[223, 3]",[16],"[223, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
108,108,108/108_08_poses.npz,108_08_poses,,120.0,225,1.875,male,"[225, 156]","[225, 3]",[16],"[225, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
108,108,108/108_09_poses.npz,108_09_poses,,120.0,251,2.091666666666667,male,"[251, 156]","[251, 3]",[16],"[251, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
108,108,108/108_10_poses.npz,108_10_poses,,120.0,238,1.9833333333333334,male,"[238, 156]","[238, 3]",[16],"[238, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
108,108,108/108_11_poses.npz,108_11_poses,,120.0,244,2.033333333333333,male,"[244, 156]","[244, 3]",[16],"[244, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
108,108,108/108_12_poses.npz,108_12_poses,,120.0,137,1.1416666666666666,male,"[137, 156]","[137, 3]",[16],"[137, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
108,108,108/108_13_poses.npz,108_13_poses,,120.0,156,1.3,male,"[156, 156]","[156, 3]",[16],"[156, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
108,108,108/108_14_poses.npz,108_14_poses,,120.0,176,1.4666666666666666,male,"[176, 156]","[176, 3]",[16],"[176, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
108,108,108/108_15_poses.npz,108_15_poses,,120.0,356,2.966666666666667,male,"[356, 156]","[356, 3]",[16],"[356, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
108,108,108/108_16_poses.npz,108_16_poses,,120.0,353,2.941666666666667,male,"[353, 156]","[353, 3]",[16],"[353, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
108,108,108/108_17_poses.npz,108_17_poses,,120.0,231,1.925,male,"[231, 156]","[231, 3]",[16],"[231, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
108,108,108/108_18_poses.npz,108_18_poses,,120.0,246,2.05,male,"[246, 156]","[246, 3]",[16],"[246, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
108,108,108/108_19_poses.npz,108_19_poses,,120.0,255,2.125,male,"[255, 156]","[255, 3]",[16],"[255, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
108,108,108/108_20_poses.npz,108_20_poses,,120.0,279,2.325,male,"[279, 156]","[279, 3]",[16],"[279, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
108,108,108/108_21_poses.npz,108_21_poses,,120.0,496,4.133333333333334,male,"[496, 156]","[496, 3]",[16],"[496, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
108,108,108/108_22_poses.npz,108_22_poses,,120.0,462,3.85,male,"[462, 156]","[462, 3]",[16],"[462, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
108,108,108/108_23_poses.npz,108_23_poses,,120.0,664,5.533333333333333,male,"[664, 156]","[664, 3]",[16],"[664, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
108,108,108/108_24_poses.npz,108_24_poses,,120.0,531,4.425,male,"[531, 156]","[531, 3]",[16],"[531, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
108,108,108/108_25_poses.npz,108_25_poses,,120.0,611,5.091666666666667,male,"[611, 156]","[611, 3]",[16],"[611, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
108,108,108/108_26_poses.npz,108_26_poses,,120.0,553,4.608333333333333,male,"[553, 156]","[553, 3]",[16],"[553, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
108,108,108/108_27_poses.npz,108_27_poses,,120.0,419,3.4916666666666667,male,"[419, 156]","[419, 3]",[16],"[419, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
108,108,108/108_28_poses.npz,108_28_poses,,120.0,363,3.025,male,"[363, 156]","[363, 3]",[16],"[363, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
11,11,11/11_01_poses.npz,11_01_poses,,120.0,597,4.975,male,"[597, 156]","[597, 3]",[16],"[597, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
111,111,111/111_01_poses.npz,111_01_poses,,120.0,999,8.325,male,"[999, 156]","[999, 3]",[16],"[999, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
111,111,111/111_02_poses.npz,111_02_poses,,120.0,423,3.525,male,"[423, 156]","[423, 3]",[16],"[423, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
111,111,111/111_03_poses.npz,111_03_poses,,120.0,1524,12.7,male,"[1524, 156]","[1524, 3]",[16],"[1524, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
111,111,111/111_04_poses.npz,111_04_poses,,120.0,727,6.058333333333334,male,"[727, 156]","[727, 3]",[16],"[727, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
111,111,111/111_05_poses.npz,111_05_poses,,120.0,926,7.716666666666667,male,"[926, 156]","[926, 3]",[16],"[926, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
111,111,111/111_06_poses.npz,111_06_poses,,120.0,1524,12.7,male,"[1524, 156]","[1524, 3]",[16],"[1524, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
111,111,111/111_07_poses.npz,111_07_poses,,120.0,1973,16.441666666666666,male,"[1973, 156]","[1973, 3]",[16],"[1973, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
111,111,111/111_08_poses.npz,111_08_poses,,120.0,1534,12.783333333333333,male,"[1534, 156]","[1534, 3]",[16],"[1534, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
111,111,111/111_09_poses.npz,111_09_poses,,120.0,785,6.541666666666667,male,"[785, 156]","[785, 3]",[16],"[785, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
111,111,111/111_10_poses.npz,111_10_poses,,120.0,449,3.7416666666666667,male,"[449, 156]","[449, 3]",[16],"[449, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
111,111,111/111_11_poses.npz,111_11_poses,,120.0,572,4.766666666666667,male,"[572, 156]","[572, 3]",[16],"[572, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
111,111,111/111_13_poses.npz,111_13_poses,,120.0,1281,10.675,male,"[1281, 156]","[1281, 3]",[16],"[1281, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
111,111,111/111_14_poses.npz,111_14_poses,,120.0,1288,10.733333333333333,male,"[1288, 156]","[1288, 3]",[16],"[1288, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
